amidha_id,name,link,preview,pacify,aggravate,tridosha,rasa,guna,virya,vipaka,prabhav,attestation_status
A0583,Danti Moola,/p/danti-moola.html,The root of Danti is the primary part used as a strong purgative in Ayurveda.,Kapha|Vata,Pitta,False,Katu,Tikshna|Laghu,Ushna,Katu,Virechana,OBSERVED:AMIDHA_CC_BY_4_0
A0584,Alarka,/p/alarka.html,"Calotropis procera is a white-flowered variety of Arka, sharing its potent purgative and skin-healing properties.",Vata|Kapha,Pitta,False,Katu|Tikta,Laghu|Tikshna,Ushna,Katu,Kushtaghna|Virechana,OBSERVED:AMIDHA_CC_BY_4_0
A0585,Eranda Patra,/p/eranda-patra.html,The leaf of the Castor plant is used externally as a poultice to relieve pain and swelling in joints.,Vata,Pitta,False,Madhura|Katu,Snigdha,Ushna,Madhura,Vedanasthapana|Shothahara,OBSERVED:AMIDHA_CC_BY_4_0
A0586,Gambhari Phala,/p/gambhari-phala.html,"The fruit of Gambhari is a cooling, nourishing tonic that relieves thirst and burning sensation.",Vata|Pitta,Kapha,False,Madhura|Kashaya,Guru|Snigdha,Sheeta,Madhura,Brimhaniya|Dahashamana,OBSERVED:AMIDHA_CC_BY_4_0
A0587,Karpasa Moola,/p/karpasa-moola.html,The root of the Cotton plant is a nervine tonic used for neurological disorders and to promote uterine contractions.,Vata,Pitta|Kapha,False,Madhura,Snigdha,Ushna,Madhura,Vatahara|Balya,OBSERVED:AMIDHA_CC_BY_4_0
A0588,Kusumbha Taila,/p/kusumbha-taila.html,Safflower oil is a heating oil used for its laxative properties and in managing heart conditions.,Vata|Kapha,Pitta,False,Katu|Madhura,Tikshna|Snigdha,Ushna,Katu,Virechana|Hridaya,OBSERVED:AMIDHA_CC_BY_4_0
A0589,Madhusnuhi rasayana,/p/madhusnuhi-rasayana.html,"A rejuvenative formulation with Chopchini, used for chronic skin diseases and as a powerful detoxifier.",Kapha|Pitta,Vata,False,Madhura|Tikta,Guru|Snigdha,Ushna,Madhura,rasayan|Kushtaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0590,Masha Taila,/p/masha-taila.html,"Oil prepared from Black Gram is a potent Vata-pacifying oil used for paralysis, deafness, and nerve weakness.",Vata,Pitta|Kapha,False,Madhura,Guru|Snigdha,Ushna,Madhura,Vatahara|Balya,OBSERVED:AMIDHA_CC_BY_4_0
A0591,Matulunga rasa,/p/Matulunga-rasa.html,"The juice of Citron fruit is an excellent appetizer, digestive, and remedy for nausea and vomiting.",Vata,Pitta,False,Amla,Laghu|Tikshna,Ushna,Madhura,Deepana|Hridaya,OBSERVED:AMIDHA_CC_BY_4_0
A0592,Nimba Beeja,/p/nimba-beeja.html,Neem seed is a powerful anti-parasitic and is used to extract Neem oil for skin diseases.,Pitta|Kapha,Vata,False,Tikta,Snigdha|Tikshna,Ushna,Katu,Krimighna|Kushtaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0593,Patola Patra,/p/patola-patra.html,The leaf of Patola is a potent blood purifier and is used to treat skin diseases and fevers.,Pitta|Kapha,Vata,False,Tikta,Laghu|Ruksha,Sheeta,Katu,Raktashodhak|Kushtaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0594,Vajrakapata rasa,/p/Vajrakapata-rasa.html,A herbo-mineral formulation used for malabsorption and chronic diarrhea.,Vata|Pitta,Kapha,False,Kashaya,Laghu,Sheeta,Madhura,Grahi,OBSERVED:AMIDHA_CC_BY_4_0
A0595,Vyaghri Haritaki,/p/vyaghri-haritaki.html,"A formulation of Kantakari and Haritaki, used for chronic cough, asthma, and other respiratory ailments.",Vata|Kapha,Pitta,False,Katu|Tikta|Kashaya,Laghu,Ushna,Katu,Kasahara|Shwasahara,OBSERVED:AMIDHA_CC_BY_4_0
A0596,Somaraji Taila,/p/somaraji-taila.html,"Medicated oil with Bakuchi, used externally for leucoderma (vitiligo) and other chronic skin diseases.",Kapha|Vata,Pitta,False,Tikta,Tikshna,Ushna,Katu,Kushtaghna|Varnya,OBSERVED:AMIDHA_CC_BY_4_0
A0597,Patolamuladi Kwath,/p/patolamuladi-kwath.html,"A bitter decoction used for a variety of skin diseases, fevers, and liver issues. Excellent Pitta pacifier.",Pitta|Kapha,Vata,False,Tikta,Laghu,Sheeta,Katu,Kushtaghna|Vishaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0598,Parpatakarishta,/p/parpatakarishta.html,"A fermented tonic of Parpataka, used for chronic fevers and associated liver and spleen enlargement.",Pitta|Kapha,Vata,False,Tikta,Laghu,Sheeta,Katu,Jwaraghna|Yakrituttejaka,OBSERVED:AMIDHA_CC_BY_4_0
A0599,Kusumbha,/p/kusumbha.html,"Safflower seeds and oil are used for their laxative properties and in managing heart conditions, but are very heating.",Vata|Kapha,Pitta,False,Katu|Madhura,Guru|Tikshna,Ushna,Katu,Virechana|Hridaya,OBSERVED:AMIDHA_CC_BY_4_0
A0600,Akhuparni,/p/akhuparni.html,"Ipomoea reniformis is a diuretic and anti-inflammatory herb, used in traditional medicine for urinary disorders.",Pitta|Kapha,Vata,False,Tikta,Laghu,Sheeta,Katu,Mutrala|Shothahara,OBSERVED:AMIDHA_CC_BY_4_0
A0601,Amalaka rasayana,/p/amalaka-rasayana.html,"A specific rejuvenative preparation of Amla, used to enhance vitality and promote longevity.",tridosha,,True,Amla|Madhura,Snigdha,Sheeta,Madhura,rasayan|Chakshushya,OBSERVED:AMIDHA_CC_BY_4_0
A0602,Amrita Ghrita,/p/amrita-ghrita.html,"Medicated ghee of Giloy, used as a potent rejuvenator, immunomodulator, and for treating chronic fevers.",tridosha,,True,Tikta|Madhura,Snigdha|Guru,Sheeta,Madhura,rasayan|Jwaraghna,OBSERVED:AMIDHA_CC_BY_4_0
A0603,Aragvadhadi Kwath,/p/aragvadhadi-kwath.html,"A decoction led by Aragwadha, used for skin diseases, vomiting, and as a mild laxative.",Pitta|Kapha,Vata,False,Tikta,Laghu,Sheeta,Katu,Kushtaghna|Virechana,OBSERVED:AMIDHA_CC_BY_4_0
A0604,Ardraka Svarasa,/p/ardraka-Svarasa.html,"Fresh Ginger juice is a powerful appetizer and carminative, used for loss of appetite, nausea, and colds.",Vata|Kapha,Pitta,False,Katu,Laghu|Tikshna,Ushna,Madhura,Deepana|Pachana,OBSERVED:AMIDHA_CC_BY_4_0
A0605,Asanadi Kwath,/p/asanadi-kwath.html,"A decoction with Asana as the main herb, used for managing diabetes and related complications.",Kapha|Pitta,Vata,False,Kashaya|Tikta,Laghu|Ruksha,Sheeta,Katu,Pramehaghna|Kushtaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0606,Ashoka Ghrita,/p/ashoka-ghrita.html,"Medicated ghee of Ashoka, used as a uterine tonic to treat gynecological disorders and menorrhagia.",Pitta,Vata|Kapha,False,Kashaya|Tikta,Snigdha|Guru,Sheeta,Katu,Yonirogahara|Raktastambhana,OBSERVED:AMIDHA_CC_BY_4_0
A0607,Ajamoda Arka,/p/ajamoda-arka.html,"A distilled water extract of Ajamoda, used for improving digestion, relieving gas, and abdominal pain.",Vata|Kapha,Pitta,False,Katu|Tikta,Laghu|Tikshna,Ushna,Katu,Deepana|Pachana|Shoolaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0608,Akhuparni,/p/akhuparni.html,"Ipomoea reniformis is a diuretic and anti-inflammatory herb, traditionally used for urinary disorders.",Pitta|Kapha,Vata,False,Tikta,Laghu,Sheeta,Katu,Mutrala|Shothahara,OBSERVED:AMIDHA_CC_BY_4_0
A0609,Amrita Ghrita,/p/amrita-ghrita.html,"Medicated ghee of Giloy (Amrita), used as a potent rejuvenator and immunomodulator, especially for chronic fevers.",tridosha,,True,Tikta|Madhura,Snigdha|Guru,Sheeta,Madhura,rasayan|Jwaraghna,OBSERVED:AMIDHA_CC_BY_4_0
A0610,Arjuna Twak,/p/arjuna-twak.html,"The bark of the Arjuna tree is the primary part used, renowned as the best Ayurvedic cardiotonic.",Pitta|Kapha,Vata,False,Kashaya,Laghu|Ruksha,Sheeta,Katu,Hridaya|Raktastambhana,OBSERVED:AMIDHA_CC_BY_4_0
A0611,Asanadi Kwath,/p/asanadi-kwath.html,"A decoction with Asana as the main herb, used for managing diabetes and related skin complications.",Kapha|Pitta,Vata,False,Kashaya|Tikta,Laghu|Ruksha,Sheeta,Katu,Pramehaghna|Kushtaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0612,Bakuchi Taila,/p/bakuchi-taila.html,"Medicated oil of Bakuchi, used externally for leucoderma (vitiligo) and other chronic skin diseases.",Kapha|Vata,Pitta,False,Tikta,Snigdha|Tikshna,Ushna,Katu,Kushtaghna|Varnya,OBSERVED:AMIDHA_CC_BY_4_0
A0613,Caturjata Churna,/p/caturjata-churna.html,"A formulation of four aromatic herbs (Cinnamon, Cardamom, Bay Leaf, Nagakesara) used as a digestive and stimulant.",Kapha|Vata,Pitta,False,Katu|Madhura,Laghu|Tikshna,Ushna,Katu,Deepana|Pachana,OBSERVED:AMIDHA_CC_BY_4_0
A0614,Dhatri Loha,/p/dhatri-loha.html,"A herbo-mineral formulation with Amla (Dhatri) and Iron (Loha), used for anemia, jaundice, and hyperacidity.",Pitta,Vata,False,Amla|Madhura,Laghu,Sheeta,Madhura,Raktavardhak|Amlapittahara,OBSERVED:AMIDHA_CC_BY_4_0
A0615,Drakshavaleha,/p/drakshavaleha.html,"A jam-like preparation of Grapes, used to treat anemia, jaundice, and as a nourishing tonic.",Vata|Pitta,Kapha,False,Madhura|Amla,Guru|Snigdha,Sheeta,Madhura,Raktavardhak|Balya,OBSERVED:AMIDHA_CC_BY_4_0
A0616,Godugdha,/p/godugdha.html,"Cow's Milk is considered a supreme rejuvenator (rasayana), nourishing all tissues and pacifying Vata and Pitta.",Vata|Pitta,Kapha,False,Madhura,Guru|Snigdha,Sheeta,Madhura,Jivaniya|rasayan|Medhya,OBSERVED:AMIDHA_CC_BY_4_0
A0617,Gojihvadi Kwath,/p/gojihvadi-kwath.html,"A decoction of Gojihva and other herbs, used for fever, cough, and respiratory tract infections.",Pitta|Kapha,Vata,False,Tikta,Laghu,Sheeta,Katu,Jwaraghna|Kasahara,OBSERVED:AMIDHA_CC_BY_4_0
A0618,Gomutra,/p/gomutra.html,Purified Cow's urine is a potent detoxifier and is used in many formulations for skin diseases and obesity.,Kapha|Vata,Pitta,False,Katu|Lavana,Laghu|Tikshna,Ushna,Katu,Lekhana|Krimighna|Kushtaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0619,Gulakanda,/p/gulakanda.html,"A sweet preserve of Rose petals, it is an excellent remedy for pacifying Pitta, treating acidity, and cooling the body.",Pitta,Kapha,False,Madhura,Guru|Snigdha,Sheeta,Madhura,Amlapittahara|Dahashamana|Virechana,OBSERVED:AMIDHA_CC_BY_4_0
A0620,Irimedadi Taila,/p/irimedadi-taila.html,"A medicated oil used for oil pulling (gandusha) to treat dental caries, bleeding gums, and other oral health issues.",Kapha|Vata,Pitta,False,Kashaya|Tikta,Snigdha,Ushna,Katu,Dantya|Krimighna,OBSERVED:AMIDHA_CC_BY_4_0
A0621,Jatyadi Ghrita,/p/jatyadi-ghrita.html,"A medicated ghee with Jasmine, it is an excellent remedy for healing chronic non-healing wounds and ulcers.",Pitta|Kapha,Vata,False,Tikta|Kashaya,Snigdha,Sheeta,Katu,Vranaropana|Raktashodhak,OBSERVED:AMIDHA_CC_BY_4_0
A0622,Kadali Pushpa,/p/kadali-pushpa.html,"The Banana flower is used as a vegetable and medicine for its astringent properties, helpful in diabetes and bleeding disorders.",Pitta|Kapha,Vata,False,Kashaya|Madhura,Guru,Sheeta,Katu,Grahi|Raktastambhana|Pramehaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0623,Karpooradi Thailam,/p/karpooradi-thailam.html,"An oil with Camphor, used externally to relieve muscle cramps, stiffness, and pain.",Kapha|Vata,Pitta,False,Katu|Tikta,Laghu|Tikshna,Ushna,Katu,Shoolaghna|Vatahara,OBSERVED:AMIDHA_CC_BY_4_0
A0624,Ksharasutra,/p/ksharasutra.html,A medicated alkaline thread used in a specialized surgical procedure for treating fistula-in-ano and piles.,Kapha|Vata,Pitta,False,Katu|Lavana,Tikshna|Lekhana,Ushna,Katu,Lekhana|Arshoghna,OBSERVED:AMIDHA_CC_BY_4_0
A0625,Kuntalakanti Tailam,/p/kuntalakanti-tailam.html,"A classical herbal hair oil for nourishing the scalp, preventing hair fall, and promoting thick hair growth.",Vata|Pitta,Kapha,False,Tikta|Madhura,Snigdha,Sheeta,Madhura,Keshya|Chakshushya,OBSERVED:AMIDHA_CC_BY_4_0
A0626,Lodhradi Churna,/p/lodhradi-churna.html,"A powder with Lodhra, used as a face pack to treat acne, blemishes, and improve skin complexion.",Pitta|Kapha,Vata,False,Kashaya,Ruksha,Sheeta,Katu,Varnya|Kushtaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0627,Madhuka Pushpa,/p/madhuka-pushpa.html,"The flower of the Madhuka tree is a cooling and strengthening tonic, but can be intoxicating if fermented.",Vata|Pitta,Kapha,False,Madhura,Guru|Snigdha,Sheeta,Madhura,Balya|Hridaya,OBSERVED:AMIDHA_CC_BY_4_0
A0628,Mahamarichyadi Taila,/p/mahamarichyadi-taila.html,"A potent medicated oil with Black Pepper and other herbs, used externally for skin diseases like psoriasis and eczema.",Kapha|Vata,Pitta,False,Katu|Tikta,Tikshna,Ushna,Katu,Kushtaghna|Kandughna,OBSERVED:AMIDHA_CC_BY_4_0
A0629,Mahatriphala Ghrita,/p/mahatriphala-ghrita.html,"A potent version of Triphala Ghee, excellent for treating a wide range of eye diseases and improving vision.",Vata|Pitta,Kapha,False,Kashaya|Madhura,Snigdha,Sheeta,Madhura,Chakshushya|rasayan,OBSERVED:AMIDHA_CC_BY_4_0
A0630,Manjisthadi Kwath,/p/manjisthadi-kwath.html,"A decoction of Manjistha and other herbs, acting as a potent blood purifier for skin diseases and gout.",Pitta|Kapha,Vata,False,Tikta|Kashaya,Laghu|Ruksha,Sheeta,Katu,Raktashodhak|Kushtaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0631,Masi,/p/masi.html,"A type of ash preparation, often made from herbs or animal products, used for its specific therapeutic effects.",Vata|Kapha,Pitta,False,Kashaya|Katu,Laghu|Ruksha,Ushna,Katu,Lekhana,OBSERVED:AMIDHA_CC_BY_4_0
A0632,Nirgundi Ghana Vati,/p/nirgundi-ghana-vati.html,"A concentrated tablet of Nirgundi, used for its powerful analgesic and anti-inflammatory effects on joints.",Vata|Kapha,Pitta,False,Tikta|Katu,Laghu|Ruksha,Ushna,Katu,Shoolaghna|Vatahara,OBSERVED:AMIDHA_CC_BY_4_0
A0633,Panchamla Thailam,/p/panchamla-thailam.html,"An oil prepared with five sour herbs, used for external application in rheumatic swelling and pain.",Vata|Kapha,Pitta,False,Amla,Snigdha|Tikshna,Ushna,Amla,Shothahara|Vatahara,OBSERVED:AMIDHA_CC_BY_4_0
A0634,Patolamuladi Kwath,/p/patolamuladi-kwath.html,"A bitter decoction used for a variety of skin diseases, fevers, and liver issues. Excellent Pitta pacifier.",Pitta|Kapha,Vata,False,Tikta,Laghu,Sheeta,Katu,Kushtaghna|Vishaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0635,Phalatrikadi Kwath,/p/phalatrikadi-kwath.html,"A decoction of Triphala and other herbs, used for vomiting, hyperacidity, and other digestive issues.",Pitta|Kapha,Vata,False,Tikta|Kashaya,Laghu|Ruksha,Sheeta,Katu,Deepana|Pachana,OBSERVED:AMIDHA_CC_BY_4_0
A0636,Putikaranja,/p/putikaranja.html,"Caesalpinia bonduc is a bitter tonic used for fever, malaria, and intestinal worms, similar to Latakaranja.",Kapha|Vata,Pitta,False,Tikta|Katu,Laghu|Tikshna,Ushna,Katu,Jwaraghna|Krimighna,OBSERVED:AMIDHA_CC_BY_4_0
A0637,Sudarshan Churna,/p/sudarshan-churna.html,"A simpler version of Mahasudarshan Churna, it is a bitter powder used effectively for all types of fever.",Pitta|Kapha,Vata,False,Tikta,Laghu|Ruksha,Sheeta,Katu,Jwaraghna|Amapachana,OBSERVED:AMIDHA_CC_BY_4_0
A0638,Svalpa Khadiradi Vati,/p/svalpa-khadiradi-vati.html,"A smaller, simpler version of Khadiradi Vati for mouth ulcers and sore throat.",Kapha|Pitta,Vata,False,Kashaya|Tikta,Ruksha,Sheeta,Katu,Grahi|Kushtaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0639,Tila Patra,/p/tila-patra.html,Sesame leaves are used as a poultice for skin issues and are beneficial for hair.,Vata,Pitta|Kapha,False,Madhura,Snigdha,Sheeta,Madhura,Keshya|Vranaropana,OBSERVED:AMIDHA_CC_BY_4_0
A0640,Ushiradi Churna,/p/ushiradi-churna.html,"A powder of cooling herbs like Ushira, used for bleeding disorders and conditions with burning sensation.",Pitta,Vata|Kapha,False,Tikta|Madhura,Laghu,Sheeta,Madhura,Raktapittahara|Dahashamana,OBSERVED:AMIDHA_CC_BY_4_0
A0641,Vajraka Thailam,/p/vajraka-thailam.html,"A medicated oil with Snuhi latex, used externally for non-healing ulcers, fistula, and skin diseases.",Kapha|Vata,Pitta,False,Katu,Tikshna|Snigdha,Ushna,Katu,Vranaropana|Kushtaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0642,Yakuti rasayana,/p/yakuti-rasayana.html,A premium herbo-mineral formulation used as a cardiac tonic and for strengthening the mind.,Vata|Pitta,Kapha,False,Madhura,Snigdha,Sheeta,Madhura,Hridaya|Medhya,OBSERVED:AMIDHA_CC_BY_4_0
A0643,Kulathadi Kwath,/p/kulathadi-kwath.html,"A decoction of Horse Gram, used for amenorrhea and other Vata-Kapha disorders.",Vata|Kapha,Pitta,False,Kashaya,Laghu|Tikshna,Ushna,Amla,Artavajanana|Lekhana,OBSERVED:AMIDHA_CC_BY_4_0
A0644,Madhu Mandur,/p/madhu-mandur.html,"A formulation with Mandura Bhasma, used for iron-deficiency anemia and related weakness.",Pitta|Kapha,Vata,False,Madhura|Tikta,Laghu,Sheeta,Madhura,Raktavardhak|Yakrituttejaka,OBSERVED:AMIDHA_CC_BY_4_0
A0645,Kushmanda Khanda,/p/kushmanda-khanda.html,"A granular preparation of Ash Gourd, used as a powerful rejuvenative and aphrodisiac.",Vata|Pitta,Kapha,False,Madhura,Guru|Snigdha,Sheeta,Madhura,Brimhaniya|Vrishya,OBSERVED:AMIDHA_CC_BY_4_0
A0646,Vyoshadi Guggulu,/p/vyoshadi-guggulu.html,"A Guggulu preparation with Trikatu, used for obesity, high cholesterol, and rheumatoid arthritis.",Kapha|Vata,Pitta,False,Katu|Tikta,Laghu|Ruksha,Ushna,Katu,Medohara|Amapachana,OBSERVED:AMIDHA_CC_BY_4_0
A0647,Dhatupaushtik Churna,/p/dhatupaushtik-churna.html,A nutritive powder that nourishes all body tissues (dhatus) and is used as a powerful aphrodisiac and tonic.,Vata|Pitta,Kapha,False,Madhura,Guru|Snigdha,Sheeta,Madhura,Vrishya|Brimhaniya|Balya,OBSERVED:AMIDHA_CC_BY_4_0
A0648,Anjatraya,/p/anjatraya.html,"A group of three anti-venom herbs (often including Sirisha), used as a first-aid for poisoning.",Kapha|Pitta,Vata,False,Tikta|Kashaya,Laghu|Ruksha,Sheeta,Katu,Vishaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0649,Karpas-asthyadi Thailam,/p/karpas-asthyadi-thailam.html,"A version of Karpasasthyadi Thailam, an oil used for Vata disorders like paralysis and facial palsy.",Vata,Pitta,False,Madhura,Guru|Snigdha,Ushna,Madhura,Vatahara|Balya,OBSERVED:AMIDHA_CC_BY_4_0
A0650,Patrangasava,/p/patrangasava.html,"A fermented tonic with Pattanga, used as a uterine astringent for heavy menstrual bleeding and leucorrhea.",Pitta,Vata,False,Kashaya|Madhura,Laghu,Sheeta,Katu,Raktastambhana|Yonirogahara,OBSERVED:AMIDHA_CC_BY_4_0
A0651,Dhanadanayanadi Kashayam,/p/dhanadanayanadi-kashayam.html,"A classical decoction used for Vata disorders like facial paralysis, tremors, and hemiplegia.",Vata,Pitta,False,Tikta|Kashaya,Laghu,Ushna,Katu,Vatahara|Shoolaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0652,Gandharvahastadi Kashayam,/p/gandharvahastadi-kashayam.html,"A decoction with Castor root, it is a safe and effective laxative and carminative for Vata conditions.",Vata,Pitta,False,Madhura|Katu,Laghu|Snigdha,Ushna,Madhura,Virechana|Vatahara,OBSERVED:AMIDHA_CC_BY_4_0
A0653,Varunadi Kashayam,/p/varunadi-kashayam.html,"A decoction of Varuna and other herbs, used to reduce fat, treat obesity, and for Kapha headaches.",Kapha,Vata|Pitta,False,Tikta|Kashaya,Laghu|Ruksha,Ushna,Katu,Medohara|Lekhana,OBSERVED:AMIDHA_CC_BY_4_0
A0654,Rasnasaptakam Kashayam,/p/rasnasaptakam-kashayam.html,"A decoction of seven herbs led by Rasna, used for low back pain, sciatica, and pain in the hip region.",Vata|Kapha,Pitta,False,Tikta,Laghu,Ushna,Katu,Vatahara|Shoolaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0655,Drakshadi Kwath,/p/drakshadi-kwath.html,"A cooling decoction of Grapes and other herbs, used for hangovers, fever, and Pitta-related imbalances.",Vata|Pitta,Kapha,False,Madhura,Snigdha,Sheeta,Madhura,Jwaraghna|Dahashamana,OBSERVED:AMIDHA_CC_BY_4_0
A0656,Kshirabala 101 Avarti,/p/kshirabala-101-avarti.html,"A highly potent preparation of Kshirabala oil, processed 101 times. It is a supreme remedy for chronic and severe Vata disorders.",Vata|Pitta,Kapha,False,Madhura|Tikta,Guru|Snigdha,Sheeta,Madhura,Vatahara|rasayan|Medhya,OBSERVED:AMIDHA_CC_BY_4_0
A0657,Dhanwantaram Gutika,/p/dhanwantaram-gutika.html,"A classical tablet used for respiratory issues like cough and breathlessness, as well as digestive discomfort.",Vata|Kapha,Pitta,False,Katu|Tikta,Laghu,Ushna,Katu,Kasahara|Shwasahara|Pachana,OBSERVED:AMIDHA_CC_BY_4_0
A0658,Vasant Kusumakar rasa,/p/vasant-kusumakar-rasa.html,"A premium herbo-mineral formulation with gold and pearl, used as a powerful rejuvenative, aphrodisiac, and for diabetes.",Kapha|Pitta,Vata,False,Madhura,Snigdha,Sheeta,Madhura,rasayan|Vrishya|Pramehaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0659,Tribhuvan Kirti rasa,/p/tribhuvan-kirti-rasa.html,"A classical herbo-mineral formulation used for all types of fever, cold, cough, and body aches. It induces sweating.",Vata|Kapha,Pitta,False,Katu|Tikta,Laghu|Tikshna,Ushna,Katu,Jwaraghna|Kasahara|Amapachana,OBSERVED:AMIDHA_CC_BY_4_0
A0660,Krimi Kuthar rasa,/p/krimi-kuthar-rasa.html,A potent formulation used specifically for destroying all types of intestinal worms and parasites.,Kapha|Vata,Pitta,False,Katu|Tikta,Tikshna,Ushna,Katu,Krimighna|Deepana,OBSERVED:AMIDHA_CC_BY_4_0
A0661,Mahalakshmi Vilas rasa,/p/mahalakshmi-vilas-rasa.html,"A herbo-mineral formulation with gold, used for severe respiratory conditions, cardiac issues, and as a powerful tonic.",Vata|Kapha,Pitta,False,Madhura,Snigdha,Ushna,Madhura,rasayan|Hridaya|Shwasahara,OBSERVED:AMIDHA_CC_BY_4_0
A0662,Nityananda rasa,/p/nityananda-rasa.html,A classical formulation used for treating filariasis (elephantiasis) and other glandular swellings.,Kapha|Vata,Pitta,False,Katu|Tikta,Tikshna,Ushna,Katu,Lekhana|Shothahara,OBSERVED:AMIDHA_CC_BY_4_0
A0663,Sameer Pannag rasa,/p/sameer-pannag-rasa.html,A potent herbo-mineral formulation used for respiratory and neurological conditions with severe pain and stiffness.,Vata|Kapha,Pitta,False,Katu|Tikta,Tikshna,Ushna,Katu,Vatahara|Shoolaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0664,rasamanikya,/p/rasamanikya.html,"A preparation of purified arsenic, used for skin diseases like psoriasis, eczema, and leucoderma.",Kapha|Vata,Pitta,False,Katu,Tikshna,Ushna,Katu,Kushtaghna|Vishaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0665,Vatagajankush rasa,/p/vatagajankush-rasa.html,"A powerful formulation for severe Vata disorders like paralysis, sciatica, and convulsions.",Vata,Pitta,False,Katu|Tikta,Tikshna,Ushna,Katu,Vatahara|Vedanasthapana,OBSERVED:AMIDHA_CC_BY_4_0
A0666,Amritottaram Kashayam,/p/amritottaram-kashayam.html,"A simple but effective decoction of Giloy and Ginger, used for all types of fevers and indigestion.",Kapha|Vata,Pitta,False,Tikta|Katu,Laghu,Ushna,Katu,Jwaraghna|Amapachana,OBSERVED:AMIDHA_CC_BY_4_0
A0667,Dashamoola Katutraya Kashayam,/p/dashamoola-katutraya-kashayam.html,"A decoction combining Dashamoola with Trikatu, used for cough, cold, and asthma, especially with body aches.",Vata|Kapha,Pitta,False,Katu|Tikta,Laghu|Tikshna,Ushna,Katu,Kasahara|Shwasahara|Vatahara,OBSERVED:AMIDHA_CC_BY_4_0
A0668,Dhanwantaram Kashayam,/p/dhanwantaram-kashayam.html,"A decoction form of Dhanwantaram Thailam, used internally for Vata disorders, especially post-delivery care.",Vata,Pitta,False,Tikta|Kashaya,Laghu,Ushna,Katu,Vatahara|Shoolaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0669,Elakanadi Kashayam,/p/elakanadi-kashayam.html,A classical decoction used for chronic respiratory conditions like asthma and bronchitis.,Kapha|Vata,Pitta,False,Katu|Tikta,Laghu,Ushna,Katu,Shwasahara|Kasahara,OBSERVED:AMIDHA_CC_BY_4_0
A0670,Guloochyadi Kashayam,/p/guloochyadi-kashayam.html,"A decoction with Giloy, it is a potent remedy for Pitta-dominant fevers, burning sensation, and vomiting.",Pitta,Vata,False,Tikta,Laghu,Sheeta,Katu,Jwaraghna|Dahashamana,OBSERVED:AMIDHA_CC_BY_4_0
A0671,Haridra Khanda,/p/haridra-khanda.html,"A granular preparation of Turmeric, it is a famous remedy for skin allergies, hives, and itching.",Pitta|Kapha,Vata,False,Tikta|Madhura,Laghu|Ruksha,Ushna,Katu,Kushtaghna|Vishaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0672,Jeerakarishtam,/p/jeerakarishtam.html,"A fermented tonic with Cumin, specifically used for post-natal care to improve digestion and restore strength.",Vata|Kapha,Pitta,False,Katu|Madhura,Laghu,Ushna,Madhura,Deepana|Garbhashaya Shodhaka,OBSERVED:AMIDHA_CC_BY_4_0
A0673,Kalyana Ksharam,/p/kalyana-ksharam.html,"A classical alkaline preparation used for treating urinary calculi, bloating, and abdominal pain.",Vata|Kapha,Pitta,False,Lavana|Katu,Tikshna|Laghu,Ushna,Katu,Ashmaribhedana|Deepana,OBSERVED:AMIDHA_CC_BY_4_0
A0674,Kanmad Bhasma,/p/kanmad-bhasma.html,"A mineral pitch (Shilajit variety) ash used for urinary disorders, diabetes, and as a general tonic.",Kapha|Vata,Pitta,False,Katu|Tikta,Laghu,Ushna,Katu,Pramehaghna|Mutrala,OBSERVED:AMIDHA_CC_BY_4_0
A0675,Kanthasudharak Vati,/p/kanthasudharak-vati.html,"A lozenge for the throat, used to relieve sore throat, hoarseness, and cough.",Kapha|Vata,Pitta,False,Katu|Madhura,Laghu,Ushna,Katu,Kasahara|Kantya,OBSERVED:AMIDHA_CC_BY_4_0
A0676,Krimighna Vati,/p/krimighna-vati.html,A classical deworming tablet used to eradicate intestinal worms and parasites.,Kapha|Vata,Pitta,False,Tikta|Katu,Tikshna,Ushna,Katu,Krimighna,OBSERVED:AMIDHA_CC_BY_4_0
